Series Name,Series Code,Country Name,Country Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,Afghanistan,AFG,5364.48,5606.798,5671.378,5715.825,5927.873,6249.03,7039.073,7710.343,8219.445,8988.018,7712.14,6421.688,8192.428,8426.638,8342.655,8496.705,8651.66,8796.81,9801.983,9993.155,11514.53,11533.25,11379.28,11284.75,11476.2,10851.11,10633.3,10327.93,10543.38,10918.7
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,Albania,ALB,2202.93,2231.07,2217.068,2362.85,3018.578,3086.348,2912.328,2707.853,2567.838,2636.553,2682.518,2620.19,2550.873,2584.023,2485.38,2468.37,2423.92,2301.965,2138.04,2031.85,2043.953,2031.783,2072.26,2071.065,2095.328,2108.513,2099.03,2053.535,2009.613,1847.123
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,Algeria,DZA,4357.728,4175.813,4367.16,4446.038,4267.088,4280.508,4305.528,4300.358,4535.045,4748.298,4756.335,4804.698,4645.108,4801.585,5017.12,5053.203,5191.088,5293.07,5220.133,5526.853,5823.725,6017.78,6345.36,6561.753,6939.363,7036.043,6974.64,6878.45,6816.103,6893.988
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,Andorra,AND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,Angola,AGO,15036.78,15087.74,15147.21,15073.75,15100.55,15005.17,13680.57,13555.25,14983.59,13952.3,14393.43,14680.38,15703.63,17806.34,17831.65,17722.93,16430.24,17494.63,16669.32,16732.8,17504.36,18023.29,17172.98,17636.29,17060.21,17714.4,17704.24,17999.32,16218.24,18047.24
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,Antigua and Barbuda,ATG,29.385,30.77,30.778,31.145,31.603,31.713,29.948,29.715,29.363,29.995,29.613,30.458,30.935,31.373,32.013,32.013,32.148,31.285,31.208,31.033,15.018,15.143,15.143,15.095,15.138,15.153,15.098,15.145,14.485,12.595
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,Argentina,ARG,84684.18,83654.83,84627.13,83274.65,83904.13,83240.93,80600.4,79841.7,77140.18,79228.53,79490.05,78841.53,81921.4,88151.18,89155.3,89142.38,91136.4,91773.78,90564.23,85581.7,77640.18,76878.93,79415.3,80963.48,81731.45,81556.83,82832.93,86592.7,85432.8,84990.45
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,Armenia,ARM,812.652,796.787,705.965,628.77,619.963,611.71,610.18,608.705,557.968,564.37,570.263,589.998,613.028,636.715,669.215,671.133,691,720.005,727.125,667.768,662.708,650.328,684.44,756.913,776.89,792.148,809.735,758.14,683.265,662.683
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,Aruba,ABW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,Australia,AUS,103354.6,102435,100154.8,98305.78,99999.63,97508.55,91392.5,91072.55,93829.73,108455,117537,126109.2,118969.1,80489.4,101082,81012.48,99173.78,94302.1,77465.68,80685.98,68254.98,118990.2,118464.5,80147.43,89665.05,85131.2,67996.95,89153.05,88047.9,70785.28
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,Austria,AUT,6571.623,6557.268,6430.31,6190.955,6088.66,5753.305,5742.81,5646.468,5511.89,5491.1,5393.44,5351.155,5284.843,5134.238,5041.708,5015.838,4951.763,4919.125,4956.118,4911.935,4978.54,4959.99,4870.918,4830.31,4834.063,4837.483,4830.268,4830.84,4709.705,4639.788
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,Azerbaijan,AZE,3180.338,3118.25,2654.48,2528.235,2375.42,2403.96,2469.573,2607.553,2721.505,2827.143,2917.085,3076.42,3165.063,3305.968,3408.01,3496.123,3649.27,3716.535,3809.03,3883.358,3955.89,3946.245,3982.638,4020.485,4037.123,4063.985,4015.513,3988.478,3925.418,3902.125
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,"Bahamas, The",BHS,11.428,11.035,11.128,10.875,10.633,11.478,10.665,10.323,12.608,13.333,9.858,8.545,9.748,6.165,18.71,11.16,9.493,10.443,16.765,10.51,7.283,16.66,8.868,15.075,8.36,10.12,10.693,13.785,6.873,7.155
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,Bahrain,BHR,19.915,19.268,19.453,19.008,18.393,17.033,18.45,18.568,18.945,19.825,18.953,18.158,24.128,21.03,19.613,19.368,19.498,19.303,16.663,17.105,19.748,19.753,19.853,20.27,20.275,21.203,23.168,24.365,25.173,25.905
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,Bangladesh,BGD,50337.63,50100.25,50381.63,50141.25,50639.78,51215.83,50716.75,51128.55,50521.98,52237.18,52654.8,52487.58,53239.13,53522.58,52653.68,53743.13,54348.48,54719.45,56893.55,57488.93,58331.15,58727,58815.68,58939.53,59206.88,59258.03,58370.43,60514.15,60491.13,60736.83
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,Barbados,BRB,56.55,56.498,56.908,52.848,52.94,53.06,53.2,48.898,47.305,44.223,40.935,37.833,34.888,32.418,30.09,27.235,23.67,21.615,22.85,24.538,25.093,24.558,24.978,25.325,25.11,24.95,25.21,25.418,25.35,25.485
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,Belarus,BLR,16132.74,15817.79,13967.33,13361.09,12663.31,11879.08,11190.71,10822.49,10674.88,10417.5,9751.223,9513.75,9223.383,9021.458,8803.198,8824.403,8827.755,8780.675,8749.833,8951.673,8992.365,9056.778,9259.193,9386.498,9375.193,9379.58,9245.693,9339.325,9270.588,9183.128
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,Belgium,BEL,7779.512,7839.08,7711.469,7660.964,7633.331,7751.938,7712.78,7553.077,7455.701,7795.605,7495.988,7410.203,7116.125,6813.963,6690.17,6593.195,6510.323,6443.348,6408.61,6422.998,6384.66,6329.84,6228.175,6125.658,6221.268,6286.01,6245.38,6025.058,6093.763,6041.825
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,Belize,BLZ,104.38,96.868,115.133,100.86,102.903,76.79,76.518,82.515,89.478,96.973,88.643,97.433,99.025,108.618,96.648,103.398,111.468,128.395,137.513,148.075,153.853,171.383,160.605,192.045,153.323,160.693,176.795,184.588,186.883,198.408
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,Benin,BEN,1751.268,1827.715,1855.8,1856.318,2013.783,1831.17,2186.318,2285.568,2440.41,2333.43,2630.81,2201.235,2444.525,2351.955,2301.16,2652.898,2496.943,2570.388,2456.755,2526.373,2558.918,2663.685,2708.713,2867.383,2799.385,2847.423,2970.378,2977.488,3056.885,3110.555
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,Bermuda,BMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,Bhutan,BTN,524.785,529.43,498.51,495.89,493.57,540.115,523.27,518.953,513.693,536.33,507.06,460.233,458.52,456.753,459.07,526.58,509.878,517.825,446.078,479.47,478.818,472.833,464.98,470.375,436.268,419.903,422.605,422.93,400.943,397.205
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,Bolivia,BOL,11178.61,11338.39,11586.08,11805.41,12082.01,12341.35,12320.17,12651.95,13133.79,13728.65,13980.4,13538.96,14568.47,14481.27,15481.16,16140.37,15968.23,16103.25,16257.89,16647.62,18327.61,17785.92,18017.86,18223.59,17726.95,18217.3,18811.04,18777.02,18845.31,19876.31
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,Bosnia and Herzegovina,BIH,1927.862,1863.981,1840.883,1764.713,1651.955,1362.033,1143.798,1390.653,1448.36,1507.495,1571.623,1516.043,1435.795,1554.083,1616.115,1653.385,1800.785,1697.81,1650.335,1649.48,1636.135,1593.85,1549.918,1546.918,1532.268,1557.123,1543.965,1517.683,1483.483,1445.43
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,Botswana,BWA,5320.308,4972.76,4755.633,4559.088,4800.578,5289.57,5904.098,5638.1,5188.995,5155.8,4993.588,5936.948,5926.713,2564.338,2829.178,3374.275,4331.913,3378.01,7536.483,3289.71,8714.04,10795.96,4841.918,4267.44,2777.128,2531.355,2103.773,3475.073,2417.588,1637.883
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,Brazil,BRA,242126.9,250260.8,254457.3,254582,259455,264090,251714.8,256384.3,262047,263869,268594.3,279996.5,295295,307816.3,323267.8,328429.5,322108.3,321149.8,318408.8,320998,335812.5,333934.5,334263.8,330236.8,333335,337886.8,339752.5,335962,330339.3,334932.5
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,Brunei Darussalam,BRN,13.31,14.09,13.353,11.615,12.718,11.735,12.08,15.865,16.808,17.303,17.428,19.04,18.243,20.418,19.183,19.463,20.515,22.118,22.408,23.368,24.338,20.75,22.733,21.325,19.08,19.848,20.35,19.243,18.655,17.668
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,Bulgaria,BGR,5899.643,5599.83,4863.73,3777.225,3038.785,2805.283,2838.62,2604.26,2615.73,2760.933,2729.16,2542.573,2232.34,2362.85,2398.83,2309.24,2183.963,2229.088,2128.123,2012.208,1889.405,1895.933,1903.31,1791.768,1895.553,1859.468,1835.385,1836.055,1759.275,1694.533
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,Burkina Faso,BFA,6210.945,6405.303,6574.765,6699.815,6872.1,7090.683,7102.76,7388.523,7441.405,7585.215,8141.545,7802.53,8095.44,10094.18,10381.13,10663.04,10538.65,10765.37,11110.37,11490.04,12031.95,12243.04,12261.29,12604.65,12855.76,13006.67,13665.06,13841.96,13956.82,14323.91
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,Burundi,BDI,596.845,606.268,611.015,591.923,535.218,548.09,539.5,559.955,498.405,499.88,510.793,526.075,510.113,528.385,560.983,591.293,644.215,681.235,736.46,811.713,911.048,992.553,993.838,1190.645,1151.07,1143.955,1306.495,1589.305,1588.165,1333.148
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,Cabo Verde,CPV,43.068,44.108,50.813,52.255,48.05,50.603,47.025,49.408,53.375,53.128,51.55,51.845,53.46,52.598,58.465,58.128,56.835,55.213,55.218,60.09,63.26,56.895,57.65,58.565,59.428,60.335,61.233,53.51,53.478,53.65
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,Cambodia,KHM,11993.29,11583.29,11876.59,12560.57,11321.72,13152.41,13146.32,13282.67,13199.81,14029.36,13165.99,13147.76,13348.37,14499.92,14187.15,15362.03,16242.99,16527.37,16709.76,17116.76,17292.1,18052.83,17495.19,17340.74,16839.51,16717.62,17172.4,17614.39,17499.57,17223.32
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,Cameroon,CMR,6054.1,6015.903,6037.038,6038.85,6052.718,6020.658,6111.698,6312.085,6834.685,7068.195,7874.133,7403.528,7300.693,7989.148,7243.983,8012.403,7469.28,7368.173,6788.103,6514.745,6786.675,6666.528,6892.703,7146.105,7081.665,7250.008,7269.19,7039.628,7133.015,7070.095
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,Canada,CAN,23864.47,23769.31,24490.59,24321.71,24418.78,25684.73,26605.9,26513.48,27446.78,26526.98,26243.8,26922.45,27744.4,27289.05,28823.25,29116.65,28828.38,27650.15,26667.55,25399.05,25289.55,24462.87,24606.78,25189.65,24811.36,24112.11,23829.82,24208.47,24136.93,24062.99
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,Central African Republic,CAF,8356.228,8547.605,8563.583,8574.835,8639.17,8708.02,9681.613,9777.128,10732.77,9621.855,11048.53,9224.19,8163.578,10627.24,9388.95,9907.445,9989.538,10216.91,10755.64,8595.92,9628.038,10325.62,8944.245,9556.125,9335.278,9494.405,10386.34,9665.668,9941.35,8902.348
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,Chad,TCD,7972.643,12207.9,12743.33,13285.37,13884.41,14547.5,16113.82,16597.63,17151.23,18312.82,19858.86,18467.69,19863.3,21062.56,22084.21,23423.03,24286.63,25711.15,26780.95,27688.58,29401.48,31087.9,32808.63,34407.83,36072.15,39047.4,41753.13,43483.45,46190.03,48228.03
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,Chile,CHL,6367.25,6437.528,6602.37,6817.445,7059.758,7180.643,7271.805,7504.69,7597.74,7516.783,7304.133,7207.32,7113.603,7065.273,7125.275,7104.278,6995.243,6575.61,6859.703,6704.883,6872.333,6758.723,6767.613,5547.743,5326.878,5019.26,5173.14,5160.188,5404.903,5465.575
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,China,CHN,336954.5,341211.5,341330.5,338761.3,346377.3,366271.3,386773.8,349738,366923.5,373880,372889.3,362552.3,353360.3,344470.5,353352,356423.3,354808.5,345704,350412.5,348441.5,346056.3,341015,338530.3,337584,337906.5,341377.8,342246,335870,329749,319732.5
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,Colombia,COL,41850.53,41443.1,42032.73,42694.98,43384.53,43390.93,43907.33,43253.18,43554.63,41791.03,42186.55,42959.63,42968.38,43822.55,44348.35,44488.28,44227.15,45376.38,45527.25,45294.95,46282.48,43102.03,40344.6,39703.88,39375.85,39204.33,39810.93,41220.43,44051.15,45631.23
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,Comoros,COM,150.585,151.443,155.068,158.633,159.41,161.49,163.35,165.325,169.818,171.585,152.133,164.583,168.32,162.325,164.775,167.47,182.603,162.233,184.23,186.723,197.878,212.62,219.625,223.413,230.25,233.428,241.113,247.083,253.78,261.04
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,"Congo, Dem. Rep.",COD,12380.17,12262.49,12340.8,12259.77,12212.03,12122.76,9577.943,9387.62,9765.04,8898.83,8712.115,9490.365,11861.03,12946.14,13802.96,13574.12,13754.13,12104.76,12797.6,12666.15,13111.48,12336.55,12417.13,13113.6,12841.45,13302.39,13323.54,13918.96,13241.22,13448.54
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,"Congo, Rep.",COG,984.798,983.49,984.305,987.038,988.278,988.505,409.773,439.765,460.03,467.32,384.248,445.333,685.625,1095.96,1175.803,1401.015,1445.548,1325.793,1336.495,1255.398,1468.335,1498.31,1422.115,1486.623,1283.568,1461.845,1485.658,1463.533,1509.5,1481.288
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,Costa Rica,CRI,3394.628,3362.345,3308.255,3298.085,2979.618,2627.225,2553.175,2488.325,2504.128,2374.89,2283.498,2187.378,2088.413,2004.653,1912.178,2001.773,1940.06,2109.998,2236.095,2272.155,2284.97,2370.813,2284.978,2331.093,2317.125,2328.743,2474.818,2503.77,2538.62,2564.213
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,Cote d'Ivoire,CIV,2701.895,2781.373,2837.343,2750.335,2874.598,2925.238,2664.608,2713.165,2711.45,2678.195,2767.62,3039.618,3347.593,3298.463,2637.48,3429.163,3287.823,3319.223,3119.065,3031.203,2969.53,3122.46,3251.323,3503.985,3078.618,3178.1,3700.498,3234.83,3118.738,2948.19
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,Croatia,HRV,2343.993,2266.324,2081.535,1991.668,1897.638,1784.63,1683.645,1659.335,1622.458,1655.945,1589.118,1610.568,1595.19,1614.145,1712.315,1682.145,1719.408,1665.043,1562.38,1560.098,1493.69,1502.368,1506.138,1429.428,1449.795,1409.858,1405.818,1418.47,1318.278,1320.57
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,Cuba,CUB,9098.295,8983.455,9099.07,8385.755,8947.308,8580.67,9056.088,8923.825,8831.165,8406.493,8282.97,8063.133,8106.073,8227.293,7793.96,7172.92,7398.378,7414.63,7615.523,8181.31,7992.148,8283.525,8238.12,8247.203,8157.075,7648.295,7816.42,7414.615,7477.76,7226.165
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,Cyprus,CYP,147.035,149.205,152.765,157.973,159.94,166.488,172.315,171.788,172.735,172.113,179.918,193.413,206.063,195.308,192.363,178.215,181.313,179.08,178.623,175.883,184.013,184.715,177.678,166.068,168.245,164.708,172.51,178.928,179.748,182.29
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,Czechia,CZE,7740.32,7399.272,6596.298,5759.928,4997.673,4717.873,4604.275,4337.538,4029.668,3927.618,3720.448,3689.54,3508.078,3401.248,3275.493,3200.315,3140.89,3162.663,3133.595,3006.543,2947.603,2919.483,2908.515,2915.803,2952.513,2996.405,3016.208,3009.493,2916.118,2921.35
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,Denmark,DNK,6851.128,6897.37,6886.325,6996.573,6843.68,6854.358,6817.965,6770.848,6820.818,6531.965,6552.06,6726.708,6576.25,6483.223,6366.665,6271.865,6153.715,6263.545,6090.528,5986.865,6217.093,6156.378,6144.815,6093.825,6024.773,6044.565,6056.318,6011.868,6041.183,6005.138
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,Djibouti,DJI,358.295,360.755,362.125,370.815,383.445,410.893,428.903,433.01,440.775,458.978,459.518,460.403,460.48,461.855,466.268,466.893,459.513,460.313,460.313,461.758,461.76,461.465,465.06,465.06,466.868,468.303,466.4,465.983,466.2,466.413
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,Dominica,DMA,24.96,24.618,24.515,24.593,24.533,24.37,24.535,24.535,24.535,24.538,24.538,24.538,24.54,24.54,24.54,24.543,24.535,24.705,24.705,24.705,24.993,25.335,25.79,25.558,25.575,25.533,25.528,25.645,25.73,25.815
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,Dominican Republic,DOM,4234.018,4480.898,4237.138,4446.115,4382.72,4452.705,4651.96,4732.445,4824.295,4376.243,4199.465,4487.605,4657.53,4536.778,5004.965,4766.253,4816.483,5457.645,5609.618,5848.293,5946.21,5993.478,5973.928,5999.585,6019.398,5997.01,6053.983,6145.81,6287.498,6415.5
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,Ecuador,ECU,8664.633,8585.748,9396.72,9854.145,10215.45,10359.42,10643.85,11128.14,10242.69,10443.17,9122.86,9812.175,10106.42,9984.8,10486.64,10062.64,10071.36,9769.248,9766.138,10456.81,10575.5,10397.44,10362.48,10376.92,9279.3,8610.915,8571.243,8571.323,8046.5,8278.185
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,"Egypt, Arab Rep.",EGY,11269.08,11978.07,12493.58,12758.1,12995.96,13136.35,13396.5,14102.07,13207.03,14643.59,15101.67,14761.75,15935.19,16042.28,16360.32,16349.2,16944.45,17634.12,17817.94,15813.71,14881.26,16114.11,16730.34,16087.74,15994.06,15375.26,15571.98,14774.71,13177.95,16798.94
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,El Salvador,SLV,1954.833,1997.753,2019.81,1932.648,2021.085,1800.078,2051.718,1883.273,1711.915,1839.675,1710.218,1958.943,2088.103,1997.695,2008.848,2010.5,2103.8,2188.593,2231.658,2132.895,1979.638,1674.848,1821.393,1473.355,1694.348,1653.003,1519.755,1457.598,1413.84,1381.9
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,Equatorial Guinea,GNQ,9.823,9.905,9.995,10.085,10.13,10.228,10.263,10.358,10.405,10.505,10.558,10.648,10.643,10.685,10.72,10.743,10.79,10.868,10.838,10.835,11.073,11.085,11.248,11.355,11.355,11.39,11.425,11.475,11.513,11.563
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,Eritrea,ERI,2182.604,2193.749,2248.881,1851.715,1879.855,1907.5,2170.745,2487.828,2620.26,2685.65,2787.27,2591.1,2564.055,2647.93,2686.835,2725.24,2616.31,2815.385,2826.748,2830.188,2738.75,2874.208,2891.778,2918.583,2928.86,2940.725,2976.193,2973.753,2985.608,2999.698
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,Estonia,EST,1756.289,1722.002,1804.685,1586.975,1265.685,1169.788,1038.053,937.165,903.558,860.298,750.75,718.038,735.363,699.465,707.558,695.67,691.653,677.74,669.765,652.805,647.468,652.208,655.123,668.995,693.323,695.418,633.665,642.565,639.23,643.995
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,Eswatini,SWZ,705.87,729.165,750.205,625.448,642.303,655.87,662.198,653.68,638.133,611.005,603.713,532.335,557.77,606.443,607.065,619.88,574.13,609.51,603.575,589.238,633.44,628.91,633.775,629.33,627.093,605.465,598.123,611.775,614.273,636.853
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,Ethiopia,ETH,34433.07,34608.9,35478.67,31425.73,31698.93,31734.88,33193.85,34403.7,37618.7,37160.68,34958.7,36800.55,42099.18,40741.5,41384.35,43296.53,46106.63,51549.05,53837.65,56317.1,59030.53,57739.13,59876.93,61760.83,63794.7,65179.6,67013.7,68455.33,68479.5,69126.4
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,Fiji,FJI,596.46,614.048,623.938,670.118,699.458,730.685,723.108,719.385,708.378,686.71,688.18,700.88,668.093,658.258,662.665,659.845,658.175,665.65,662.903,657.703,650.645,648.903,648.63,653.43,250.768,254.603,256.3,284.643,288.568,330.233
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,Finland,FIN,3388.773,3221.863,3129.388,3092.495,3050.068,2910.005,2891.538,2898.863,2827.91,2744.838,2671.245,2615.108,2602.243,2559.945,2482.875,2453.98,2435.158,2377.448,2356.398,2341.098,2352.445,2323.538,2307.805,2311.405,2309.475,2311.983,2296.615,2238.065,2146.293,2110.675
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,France,FRA,50392.48,48968.85,47866.15,47344.1,47355.43,47314.8,47140.73,46457.7,46097,45986.93,48121.5,48017.75,46781.4,45349.18,44771.68,44433.73,44310.58,44838.58,45028.1,44432.53,43900.83,42904.03,42638.78,42783.78,42941.13,43013,42818.83,42114.5,41609.55,40723.8
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,Gabon,GAB,166.88,171.535,174.968,176.413,176.793,176.605,126.918,138.148,141.743,142.95,131.223,124.455,144.72,162.67,200.37,168.63,202.075,196.26,234.543,174.845,191.723,228.155,218.865,232.56,188.493,199.06,211.28,224.78,179.568,233.438
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,"Gambia, The",GMB,491.76,504.513,490.16,473.72,505.035,519.638,538.045,498.475,517.408,505.403,532.668,476.588,456.89,516.118,572.523,596.528,622.528,613.43,724.893,987.818,1065.598,751.433,845.995,900.358,931.14,1054.793,920.08,923.115,749.878,913.833
Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,Georgia,GEO,1510.112,1480.631,1283.435,1162.855,1133.835,1147.955,1174.82,1190.558,1207.023,1277.063,1352.638,1363.325,1406.463,1445.948,1409.163,1424.053,1328.62,1241.698,1209.293,1183.348,1210.983,1229.498,1348.2,1377.6,1421.438,1192.923,1195.415,1159.585,1100.068,1066.01
